to_address, from_address, block_number, datetime, amount_ether
('0xcf49335301e38c1ede4a641b69719083966d7374', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203188, '2016-03-23 08:40:28', 1.0195196592272542)
('0x53b39c6325697461899e295bfa78d621861f29f1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203188, '2016-03-23 08:40:28', 1.029038542214705)
('0xb202d9a6314b1494ac463f152f551f7c1c577843', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203188, '2016-03-23 08:40:28', 1.0387480057478913)
('0xcd13d775ca14f3d9232e85076050b32769bb8746', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203188, '2016-03-23 08:40:28', 1.0781351575204698)
('0x85ce26ea9f677fba949f38be31a8e7a24b04ccc3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203618, '2016-03-23 10:22:32', 1.0492187035038598)
('0x7095177162d03864726fede1b007eb7d79e15cfc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203619, '2016-03-23 10:22:45', 1.1068462800116399)
('0xd9d04105b33dc1acec9465bb87f60acbf720c1f1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203689, '2016-03-23 10:38:04', 1.0022425869689588)
('0x1543230b77e15924a876ab2acc6ff711abbcd7ee', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203689, '2016-03-23 10:38:04', 1.047006862125965)
('0x285d2aa349356aeb8d4469fbef62152e50887e7d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203689, '2016-03-23 10:38:04', 1.00019785995734)
('0xcbe37681ade5d0580aefb3f60845f7be5eecf4b0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203689, '2016-03-23 10:38:04', 1.1105401382042774)
('0x7dd1c6e585d0f014da38af34611951cd9cb60b1d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203689, '2016-03-23 10:38:04', 1.0204098656812421)
('0xdc029e2e4a9cdc3250221a43bfe56adc49f186aa', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203705, '2016-03-23 10:40:40', 1.0008663737547328)
('0x3eb29c04671208a69dda867e5457d09a9cbd0944', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203705, '2016-03-23 10:40:40', 1.0135799834705297)
('0x5061ee88354d7240ecf17b8da472ede046047bd7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203705, '2016-03-23 10:40:40', 1.0377638653686476)
('0x8d5ad572f59fbc5bb185e4c156266d3083ea9290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203705, '2016-03-23 10:40:40', 1.0932025581432063)
('0xd505f5106fcf66acd8eef47fc3211da62820d4be', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203705, '2016-03-23 10:40:40', 1.0309458654475858)
('0x0b33ea5f61a9ec42213f1d218433cc9da227a84d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203705, '2016-03-23 10:40:40', 1.0200802089786598)
('0x8b9a5dd5ac7c459924c736fd323cbbf8c75e97ae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203901, '2016-03-23 11:26:43', 1.026399021794686)
('0x7b34f14975fcd4ab4b03e29b385b5191ae9f1de2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203901, '2016-03-23 11:26:43', 1.0135495401351966)
('0x1f14c8687f345f99c99a5d169ffa153af7b89840', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203969, '2016-03-23 11:43:53', 1.0805170283234045)
('0x40d83fc2b6dbe96c52b54ff0c77f67f2f4e8fa12', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203969, '2016-03-23 11:43:53', 1.0119444598415326)
('0xae1802f98c830d5f6f6a06c4bece590b18b52e3d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203971, '2016-03-23 11:44:42', 1.036906273067723)
('0x00dfafe584ba7097a39cd8f45286f5247fd540f3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203971, '2016-03-23 11:44:42', 1.0011206589399746)
('0x7095177162d03864726fede1b007eb7d79e15cfc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203980, '2016-03-23 11:46:21', 1.1899015841444631)
('0xc721f5698dc72b9bc56a432ebbd8baf187ecb90b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203980, '2016-03-23 11:46:21', 1.0005930984218663)
('0x8eb004221608147ed77964b0adfc3ba461ca6999', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203980, '2016-03-23 11:46:21', 1.0837800312694632)
('0xc61e0215f4ff03a82c129735bb35d2cc0c8891e1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203981, '2016-03-23 11:46:27', 1.006103264355741)
('0x5d0b4ea1ce06693b853c3e7890a3d427755f67bb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203982, '2016-03-23 11:46:39', 1.1047273642259603)
('0x1f451fe124a222a04cecb3c592d98172ebcb8c62', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1203982, '2016-03-23 11:46:39', 1.0271264306661485)
('0x429a19bfd7c976a84fb2d62196481320a7d49aac', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204159, '2016-03-23 12:22:42', 1.0291899616661166)
('0xede47b5aafeefdfb060699bb1877de140c2e6abd', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204160, '2016-03-23 12:22:48', 1.008533051202907)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204160, '2016-03-23 12:22:48', 1.171327299126797)
('0xed3019d591eaa7b8e6094100d3307c823f86e842', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204161, '2016-03-23 12:22:58', 1.0109486851116292)
('0x9bb3c709ec08cacf178d7e0a5067db20d02c46bb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204638, '2016-03-23 14:16:59', 1.0343785581468106)
('0x98940fe9c6c0491cc7a66ca74fb2a81d51d66d90', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204640, '2016-03-23 14:17:14', 1.0072771074602191)
('0xc965be8b647630def2b46e2d4a4b6ad3f084cd8a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204640, '2016-03-23 14:17:14', 1.007537402234059)
('0x8d5ad572f59fbc5bb185e4c156266d3083ea9290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204641, '2016-03-23 14:17:18', 1.211869815126017)
('0xcf49335301e38c1ede4a641b69719083966d7374', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204704, '2016-03-23 14:31:30', 1.0915125180003766)
('0x72fc8241b5794d03054d5c635992b411e9aea423', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204704, '2016-03-23 14:31:30', 1.0096810222137895)
('0x5061ee88354d7240ecf17b8da472ede046047bd7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204917, '2016-03-23 15:23:59', 1.0572954133162957)
('0x93a9f93ab79c7efda3ad007b2bcd3f3769cd1b0b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204917, '2016-03-23 15:23:59', 1.0793416572860204)
('0x0c4cf3ea71b489cf67119977f5ee94e3315ffc9c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204917, '2016-03-23 15:23:59', 1.003343301420659)
('0xcd13d775ca14f3d9232e85076050b32769bb8746', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1204999, '2016-03-23 15:41:47', 1.0013452247570742)
('0x7095177162d03864726fede1b007eb7d79e15cfc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205000, '2016-03-23 15:41:54', 1.116274253730495)
('0x5541b4e23e090402cd892e666bc22f94d9e741b2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205001, '2016-03-23 15:43:00', 1.0084795442572918)
('0x8e6a6959ab9e3902d4b5f94644eb47c06e2d7729', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205001, '2016-03-23 15:43:00', 1.0153995243157667)
('0xa63f4afb1812b17bc011cb516bec57e7009641a9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205001, '2016-03-23 15:43:00', 1.031670966424441)
('0x5069409bf8d49f38bc99a9ee49e4c6a04fecb457', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205017, '2016-03-23 15:46:19', 1.0329148274193123)
('0xcbe37681ade5d0580aefb3f60845f7be5eecf4b0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205017, '2016-03-23 15:46:19', 1.0985685726024907)
('0xfbf3e57ab56588427fc3a2e4114cd7b51e968158', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205018, '2016-03-23 15:47:07', 1.057792553829034)
('0x3d1c1b034ed3495e962caadcb322e0cefb2d24cb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205018, '2016-03-23 15:47:07', 1.0057255882176475)
('0x26ff3ed5c5025b5a3c288b9139d0396f9de5891f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205018, '2016-03-23 15:47:07', 1.0137526584794048)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205018, '2016-03-23 15:47:07', 1.192605093014998)
('0x3d678e68b85808f8f47cb97ba0f2c8c8a6935c6d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205064, '2016-03-23 15:57:45', 1.0600421167158054)
('0x3ee71ef217a62ed0013c5088d17e7d45e27beb98', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205065, '2016-03-23 15:57:54', 1.0061256641282772)
('0x8d5ad572f59fbc5bb185e4c156266d3083ea9290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205065, '2016-03-23 15:57:54', 1.2203648728198313)
('0x00f76fdaeb7e9a81b2bb3de60d31ff0a29e136f1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205322, '2016-03-23 16:57:01', 1.0093404742868104)
('0xd505f5106fcf66acd8eef47fc3211da62820d4be', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205418, '2016-03-23 17:20:08', 1.0761295652683702)
('0xb86e145b6037473db1efd6449f89ac9d9237005f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205418, '2016-03-23 17:20:08', 1.0024999301862159)
('0x5d0b4ea1ce06693b853c3e7890a3d427755f67bb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205419, '2016-03-23 17:20:15', 1.1076937413387526)
('0xcce5b87e67ac9ad9fad7094d22ddcbd934cdd58f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205420, '2016-03-23 17:20:17', 1.0050589948830049)
('0x9a8b44e3516e1e76d298a35e6889c43f6a5241fc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205548, '2016-03-23 17:50:31', 1.0193030350896324)
('0x7095177162d03864726fede1b007eb7d79e15cfc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205548, '2016-03-23 17:50:31', 1.0634475078520687)
('0x5061ee88354d7240ecf17b8da472ede046047bd7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205883, '2016-03-23 19:15:44', 1.0023520728104656)
('0xbc1192dff646182f7e90afb1756acf8c399380bf', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205883, '2016-03-23 19:15:44', 1.050357858074305)
('0x6aa6691767b40b4db1ebf5c1afe8e52e411c7e37', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205883, '2016-03-23 19:15:44', 1.0190533597487816)
('0x8fbf0c18faba19773e5fd6549a86c44289aaa3d8', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205884, '2016-03-23 19:15:46', 1.0016623564269411)
('0x53b39c6325697461899e295bfa78d621861f29f1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205884, '2016-03-23 19:15:46', 1.0114929554519156)
('0xf6e1652a0397e078f434d6dda181b218cfd42e09', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205884, '2016-03-23 19:15:46', 1.0261326031691211)
('0x14f6376aaea8b8d534a2e7bfca65ace908bf58f7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205885, '2016-03-23 19:16:14', 1.029214620502296)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205885, '2016-03-23 19:16:14', 1.2213568909436592)
('0x8d5ad572f59fbc5bb185e4c156266d3083ea9290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205893, '2016-03-23 19:18:18', 1.133916716718076)
('0x8aaedec00899ad19e59c2ec493cebe83dc90021d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205894, '2016-03-23 19:18:26', 1.0538664710733674)
('0x33325494a70534032e94af9926d3e696745687bf', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205894, '2016-03-23 19:18:26', 1.0070216933924236)
('0xb6273331c737b220f7aca9bc401071d0d3e63408', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205895, '2016-03-23 19:18:36', 1.002807765544603)
('0xc09da4b3dfb026c14eb06d40d7c307212bb091ca', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205895, '2016-03-23 19:18:36', 1.0067197162483892)
('0x87ffec570bd46412be20e185abc5d05fd0fc1392', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205896, '2016-03-23 19:18:56', 1.0025846135110754)
('0xcf49335301e38c1ede4a641b69719083966d7374', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205896, '2016-03-23 19:18:56', 1.032531788411825)
('0x85ce26ea9f677fba949f38be31a8e7a24b04ccc3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205896, '2016-03-23 19:18:56', 1.0289787147977034)
('0x8eb004221608147ed77964b0adfc3ba461ca6999', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205906, '2016-03-23 19:21:01', 1.0093114221629966)
('0x8eb90c6a9c0849f52c760c63870d94b5b29b006d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205965, '2016-03-23 19:33:09', 1.0016927376584175)
('0xf57b3d1463f3e0ccf7592532c00ba96a541f01ad', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1205965, '2016-03-23 19:33:09', 1.0321692547286734)
('0x51ff3d5be8f92b14ce176cd7fd6f2f19ca47f16f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206062, '2016-03-23 19:58:12', 1.0474523182898055)
('0xb202d9a6314b1494ac463f152f551f7c1c577843', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206063, '2016-03-23 19:58:26', 1.000429087225468)
('0x5fe94c1de12eab1163c75175a366ef6320a5ca51', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206063, '2016-03-23 19:58:26', 1.0068415186146884)
('0xcbe37681ade5d0580aefb3f60845f7be5eecf4b0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206063, '2016-03-23 19:58:26', 1.0669470284404248)
('0x62e9d4fc99600b9adb421d9fbc71079f1a1b6196', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206193, '2016-03-23 20:23:48', 1.05458017602189)
('0x054d35f814fb508c62571b9db84adfcabc37e175', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206193, '2016-03-23 20:23:48', 1.0021190015459913)
('0x7095177162d03864726fede1b007eb7d79e15cfc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206193, '2016-03-23 20:23:48', 1.0437323882455827)
('0x429a19bfd7c976a84fb2d62196481320a7d49aac', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206193, '2016-03-23 20:23:48', 1.0117213309163684)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206194, '2016-03-23 20:23:59', 1.1058890088089008)
('0x78f6fc98a172154c03d129894aa01853abbb81d7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206265, '2016-03-23 20:37:57', 1.0007110696777215)
('0xc965be8b647630def2b46e2d4a4b6ad3f084cd8a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206266, '2016-03-23 20:38:29', 1.0459327390910773)
('0xbe8d0dfe3ab01fa3349c6f89eba2866f95f9fc0a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206266, '2016-03-23 20:38:29', 1.0149015714382879)
('0x86254a855575d0558ae8915e809c37ab8c4c6be4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206266, '2016-03-23 20:38:29', 1.015753703949577)
('0xf3f40c1d429cd5927656b41777c5ca8beba86352', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206266, '2016-03-23 20:38:29', 1.0216023009481385)
('0xa66fb69d348aabac77aca95cc40717771f31ba89', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206266, '2016-03-23 20:38:29', 1.0047071540196437)
('0x1543230b77e15924a876ab2acc6ff711abbcd7ee', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206310, '2016-03-23 20:50:20', 1.0250806498512706)
('0xa2b597375ea2a12f8bf391e14230fd8bc25c771f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206310, '2016-03-23 20:50:20', 1.016687356097818)
('0x693efc3fba97dc329279fbf56381d80eefad336f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206310, '2016-03-23 20:50:20', 1.0137598254963058)
('0x8d5ad572f59fbc5bb185e4c156266d3083ea9290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206310, '2016-03-23 20:50:20', 1.113151244558388)
('0x5d0b4ea1ce06693b853c3e7890a3d427755f67bb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206310, '2016-03-23 20:50:20', 1.0236027018689526)
('0xd6edac9f6b2e920a59db46fe468e208f20c79aeb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206310, '2016-03-23 20:50:20', 1.0057320329112764)
('0xede47b5aafeefdfb060699bb1877de140c2e6abd', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206469, '2016-03-23 21:27:05', 1.054074766568953)
('0xcd13d775ca14f3d9232e85076050b32769bb8746', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206469, '2016-03-23 21:27:05', 1.022085195486586)
('0x40d83fc2b6dbe96c52b54ff0c77f67f2f4e8fa12', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206470, '2016-03-23 21:27:23', 1.0121611374223718)
('0x93a9f93ab79c7efda3ad007b2bcd3f3769cd1b0b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206470, '2016-03-23 21:27:23', 1.022367707712153)
('0x5061ee88354d7240ecf17b8da472ede046047bd7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206470, '2016-03-23 21:27:23', 1.0979008402979924)
('0xed3019d591eaa7b8e6094100d3307c823f86e842', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206470, '2016-03-23 21:27:23', 1.0464937719230485)
('0x88d2afd61275269948a40f30ece3f0c69f936d1e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206577, '2016-03-23 21:52:52', 1.0160442836649852)
('0xf461a4401ea91b17cf340461a636118da7ad2cae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206577, '2016-03-23 21:52:52', 1.0086124175414042)
('0x8b9a5dd5ac7c459924c736fd323cbbf8c75e97ae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206577, '2016-03-23 21:52:52', 1.0412708226374578)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206685, '2016-03-23 22:16:57', 1.1116581676142234)
('0x7095177162d03864726fede1b007eb7d79e15cfc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206685, '2016-03-23 22:16:57', 1.035155433384511)
('0xcf49335301e38c1ede4a641b69719083966d7374', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206805, '2016-03-23 22:43:59', 1.0251601279908695)
('0xd505f5106fcf66acd8eef47fc3211da62820d4be', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1206805, '2016-03-23 22:43:59', 1.0342396606378517)
('0x14ec08a38f24556db1487e4dae226f820453f736', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207065, '2016-03-23 23:46:39', 1.0029305184541835)
('0xfbf3e57ab56588427fc3a2e4114cd7b51e968158', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207065, '2016-03-23 23:46:39', 1.0538477300191051)
('0xe88025fcd632f23560d4a80c7802450f72292870', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207086, '2016-03-23 23:51:21', 1.0021714600716238)
('0x3d1c1b034ed3495e962caadcb322e0cefb2d24cb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207086, '2016-03-23 23:51:21', 1.0055450291394799)
('0x8d5ad572f59fbc5bb185e4c156266d3083ea9290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207087, '2016-03-23 23:51:25', 1.1988616555679346)
('0xaa1410b3829c8962fd19a57e6635aeef203c109d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207088, '2016-03-23 23:51:52', 1.0188071636304339)
('0x0b33ea5f61a9ec42213f1d218433cc9da227a84d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207088, '2016-03-23 23:51:52', 1.0278452629812056)
('0x5069409bf8d49f38bc99a9ee49e4c6a04fecb457', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207088, '2016-03-23 23:51:52', 1.0126234744918643)
('0x936081a1c179d61ba6ee12fbd30f5b7ea066e670', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207088, '2016-03-23 23:51:52', 1.0098267509300607)
('0xcbe37681ade5d0580aefb3f60845f7be5eecf4b0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207088, '2016-03-23 23:51:52', 1.0895509057973787)
('0x06a0689e554213f5b960a2aa6fb8956547698c5e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207089, '2016-03-23 23:52:15', 1.0112776322629682)
('0xf9be8c353e3eb8b0a172c06b77d584fe0cf4fbc0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207089, '2016-03-23 23:52:15', 1.0347382545834203)
('0xb134bade68d17c09dfa928e1d3cabf6b7099790a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207089, '2016-03-23 23:52:15', 1.0126151881312844)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207166, '2016-03-24 00:10:53', 1.0447918927903905)
('0x8e6a6959ab9e3902d4b5f94644eb47c06e2d7729', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207166, '2016-03-24 00:10:53', 1.0279208076319488)
('0x68c05159fe1bfae9e30f5815b72e5e5ae6a2006a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207287, '2016-03-24 00:40:34', 1.0119288420711332)
('0xd585c0c36d09164ab3b54a1ddcc2a26bef055925', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207287, '2016-03-24 00:40:34', 1.0019234112288604)
('0x7095177162d03864726fede1b007eb7d79e15cfc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207287, '2016-03-24 00:40:34', 1.1891051390358591)
('0xa28f8098a723e4ca02e9f4512410c519a252c1a9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207289, '2016-03-24 00:40:44', 1.0335806102478258)
('0x9bb3c709ec08cacf178d7e0a5067db20d02c46bb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207289, '2016-03-24 00:40:44', 1.0179895310765315)
('0x8eb004221608147ed77964b0adfc3ba461ca6999', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207341, '2016-03-24 00:52:48', 1.055565685061413)
('0x3376cffe0ff87e8621364e24b393775e454dcfc8', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207342, '2016-03-24 00:52:59', 1.0025294833795333)
('0xae1802f98c830d5f6f6a06c4bece590b18b52e3d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207342, '2016-03-24 00:52:59', 1.0194533933700665)
('0x5061ee88354d7240ecf17b8da472ede046047bd7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207425, '2016-03-24 01:12:11', 1.0818163759427957)
('0x1f451fe124a222a04cecb3c592d98172ebcb8c62', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207425, '2016-03-24 01:12:11', 1.017112587970202)
('0x5d0b4ea1ce06693b853c3e7890a3d427755f67bb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207426, '2016-03-24 01:12:14', 1.004440908364182)
('0x7489d3785aab610522f90891e32e64ae9bb45264', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207473, '2016-03-24 01:24:01', 1.014559399355221)
('0x9c41fc65f655ae57b5eec347245bcd47bf72bc2e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207473, '2016-03-24 01:24:01', 1.0132207639172384)
('0xf6e1652a0397e078f434d6dda181b218cfd42e09', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207473, '2016-03-24 01:24:01', 1.0102117468915426)
('0x8d5ad572f59fbc5bb185e4c156266d3083ea9290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207473, '2016-03-24 01:24:01', 1.1899491383544378)
('0x57e715139f9f16f5fa82f4f9d4e9da7f8dc166e6', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207521, '2016-03-24 01:35:53', 1.0050403366835527)
('0x429a19bfd7c976a84fb2d62196481320a7d49aac', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207521, '2016-03-24 01:35:53', 1.0104076235924322)
('0xe923f6a7c1ac0b38f5ce7d082e6473be71ddd93a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207521, '2016-03-24 01:35:53', 1.1664756904020375)
('0x53b39c6325697461899e295bfa78d621861f29f1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207521, '2016-03-24 01:35:53', 1.0230875197896674)
('0x5824099a4f843df2d601113c4ac08b51cb3e1d78', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207522, '2016-03-24 01:36:03', 1.0223244282200068)
('0xb8c2be628af66da198d53e285bee755d1b841666', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207522, '2016-03-24 01:36:03', 1.0112176622950255)
('0x51ff3d5be8f92b14ce176cd7fd6f2f19ca47f16f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207523, '2016-03-24 01:36:11', 1.037038670921621)
('0x85ce26ea9f677fba949f38be31a8e7a24b04ccc3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207562, '2016-03-24 01:47:16', 1.0296837811906552)
('0x62e9d4fc99600b9adb421d9fbc71079f1a1b6196', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1207563, '2016-03-24 01:47:35', 1.0101323670681943)
